"","inegi.code","year","indicator","value","state","code","region","inegi leading","state long","state caps","state caps sa","state.new","state.new.long"
"2378",29,1978,"total population",538647,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2379",29,1979,"total population",550515,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2380",29,1980,"total population",564784,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2381",29,1981,"total population",584348,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2382",29,1982,"total population",606851,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2383",29,1983,"total population",629660,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2384",29,1984,"total population",652740,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2385",29,1985,"total population",676059,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2386",29,1986,"total population",699620,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2387",29,1987,"total population",723432,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2388",29,1988,"total population",747443,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2389",29,1989,"total population",771575,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2390",29,1990,"total population",793468,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2391",29,1991,"total population",813099,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2392",29,1992,"total population",832743,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2393",29,1993,"total population",852298,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2394",29,1994,"total population",871744,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2395",29,1995,"total population",891038,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2396",29,1996,"total population",910176,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2397",29,1997,"total population",929160,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2398",29,1998,"total population",947957,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2399",29,1999,"total population",966566,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2400",29,2000,"total population",985704,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2401",29,2001,"total population",1006183,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2402",29,2002,"total population",1027534,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2403",29,2003,"total population",1049132,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2404",29,2004,"total population",1070738,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2405",29,2005,"total population",1092677,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2406",29,2006,"total population",1112330,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2407",29,2007,"total population",1129802,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2408",29,2008,"total population",1148108,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2409",29,2009,"total population",1166802,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2410",29,2010,"total population",1185869,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2411",29,2011,"total population",1207060,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2412",29,2012,"total population",1229572,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2413",29,2013,"total population",1251774,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2414",29,2014,"total population",1273768,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2415",29,2015,"total population",1295194,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2416",29,2016,"total population",1314415,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2417",29,2017,"total population",1331372,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2418",29,2018,"total population",1347932,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2419",29,2019,"total population",1364147,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2420",29,2020,"total population",1380011,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2421",29,2021,"total population",1395545,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2422",29,2022,"total population",1410744,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2423",29,2023,"total population",1425604,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2424",29,2024,"total population",1440126,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2425",29,2025,"total population",1454302,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2426",29,2026,"total population",1468134,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2427",29,2027,"total population",1481620,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2428",29,2028,"total population",1494751,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2429",29,2029,"total population",1507531,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2430",29,2030,"total population",1519945,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2431",29,2031,"total population",1531979,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2432",29,2032,"total population",1543647,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2433",29,2033,"total population",1554941,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2434",29,2034,"total population",1565832,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2435",29,2035,"total population",1576337,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2436",29,2036,"total population",1586455,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2437",29,2037,"total population",1596175,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2438",29,2038,"total population",1605500,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2439",29,2039,"total population",1614413,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2440",29,2040,"total population",1622897,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2441",29,2041,"total population",1630968,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2442",29,2042,"total population",1638608,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2443",29,2043,"total population",1645808,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2444",29,2044,"total population",1652571,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2445",29,2045,"total population",1658902,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2446",29,2046,"total population",1664770,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2447",29,2047,"total population",1670209,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2448",29,2048,"total population",1675193,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2449",29,2049,"total population",1679749,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2450",29,2050,"total population",1683836,"Tlaxcala","TLA","East",29,"Tlaxcala","TLAXCALA","TLAXCALA","Tlaxcala","Tlaxcala"
"2451",30,1970,"total population",4023704,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2452",30,1971,"total population",4155795,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2453",30,1972,"total population",4291861,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2454",30,1973,"total population",4430462,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2455",30,1974,"total population",4571750,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2456",30,1975,"total population",4715572,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2457",30,1976,"total population",4860718,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2458",30,1977,"total population",5006568,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2459",30,1978,"total population",5153377,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2460",30,1979,"total population",5300873,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2461",30,1980,"total population",5438454,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2462",30,1981,"total population",5555464,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2463",30,1982,"total population",5661179,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2464",30,1983,"total population",5764923,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2465",30,1984,"total population",5866270,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2466",30,1985,"total population",5964876,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2467",30,1986,"total population",6061052,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2468",30,1987,"total population",6155016,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2469",30,1988,"total population",6246050,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2470",30,1989,"total population",6333869,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2471",30,1990,"total population",6419465,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2472",30,1991,"total population",6503335,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2473",30,1992,"total population",6584654,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2474",30,1993,"total population",6662798,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2475",30,1994,"total population",6737696,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2476",30,1995,"total population",6809115,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2477",30,1996,"total population",6863219,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2478",30,1997,"total population",6900135,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2479",30,1998,"total population",6933318,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2480",30,1999,"total population",6962832,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2481",30,2000,"total population",7004842,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2482",30,2001,"total population",7065287,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2483",30,2002,"total population",7129867,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2484",30,2003,"total population",7194356,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2485",30,2004,"total population",7257404,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2486",30,2005,"total population",7320978,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2487",30,2006,"total population",7393341,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2488",30,2007,"total population",7475403,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2489",30,2008,"total population",7561551,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2490",30,2009,"total population",7649004,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2491",30,2010,"total population",7747684,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2492",30,2011,"total population",7855504,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2493",30,2012,"total population",7957243,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2494",30,2013,"total population",8055384,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2495",30,2014,"total population",8150881,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2496",30,2015,"total population",8241248,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2497",30,2016,"total population",8316599,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2498",30,2017,"total population",8376971,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2499",30,2018,"total population",8434163,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2500",30,2019,"total population",8488447,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2501",30,2020,"total population",8539862,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2502",30,2021,"total population",8588469,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2503",30,2022,"total population",8634299,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2504",30,2023,"total population",8677408,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2505",30,2024,"total population",8717825,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2506",30,2025,"total population",8755572,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2507",30,2026,"total population",8790728,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2508",30,2027,"total population",8823329,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2509",30,2028,"total population",8853409,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2510",30,2029,"total population",8881036,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2511",30,2030,"total population",8906242,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2512",30,2031,"total population",8929094,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2513",30,2032,"total population",8949602,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2514",30,2033,"total population",8967808,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2515",30,2034,"total population",8983714,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2516",30,2035,"total population",8997330,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2517",30,2036,"total population",9008695,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2518",30,2037,"total population",9017814,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2519",30,2038,"total population",9024671,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2520",30,2039,"total population",9029284,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2521",30,2040,"total population",9031614,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2522",30,2041,"total population",9031679,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2523",30,2042,"total population",9029449,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2524",30,2043,"total population",9024930,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2525",30,2044,"total population",9018137,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2526",30,2045,"total population",9009084,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2527",30,2046,"total population",8997806,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2528",30,2047,"total population",8984342,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2529",30,2048,"total population",8968716,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2530",30,2049,"total population",8950935,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2531",30,2050,"total population",8931064,"Veracruz","VER","East",30,"Veracruz de Ignacio de la Llave","VERACRUZ","VERACRUZ","Veracruz","Veracruz de Ignacio de la Llave"
"2532",31,1970,"total population",806269,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2533",31,1971,"total population",831604,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2534",31,1972,"total population",857674,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2535",31,1973,"total population",884183,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2536",31,1974,"total population",911175,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2537",31,1975,"total population",938655,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2538",31,1976,"total population",966344,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2539",31,1977,"total population",994111,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2540",31,1978,"total population",1022033,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2541",31,1979,"total population",1050049,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2542",31,1980,"total population",1079405,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2543",31,1981,"total population",1111550,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2544",31,1982,"total population",1145300,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2545",31,1983,"total population",1179220,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
